label,title,text,titletext
1,,"I’m confused why is it covid-19 then coronavirus? My news app refers to it as both but I think (take this with a grain of salt my friends😂) they’re two different illnesses. Corona wasn’t effective, so the government made covid, which worked better🤷🏾‍♀️",". I’m confused why is it covid-19 then coronavirus? My news app refers to it as both but I think (take this with a grain of salt my friends😂) they’re two different illnesses. Corona wasn’t effective, so the government made covid, which worked better🤷🏾‍♀️"
1,,This article is from a publication by a Chinese American who grew up in Wuhan province. @PMadridShow @patrickmadrid https://t.co/8gLgKHbHVf,. This article is from a publication by a Chinese American who grew up in Wuhan province. @PMadridShow @patrickmadrid https://t.co/8gLgKHbHVf
1,foodiesofindia naan mumbai homemade cooking coronavirus,"Fluffy Naan with butter and garlic was enjoyed last week! What have you enjoyed the most in the last week? #foodiesofindia #naan #mumbai #homemade #cooking #coronavirus @ Mumbai, Maharashtra https://t.co/qQY05K0j2j","foodiesofindia naan mumbai homemade cooking coronavirus. Fluffy Naan with butter and garlic was enjoyed last week! What have you enjoyed the most in the last week? #foodiesofindia #naan #mumbai #homemade #cooking #coronavirus @ Mumbai, Maharashtra https://t.co/qQY05K0j2j"
1,,Thread by @SamParkerSenate: 1. Wuhan Coronavirus is an engineered offensive bioweapon. You're not being told this by the Mockingbird media here because the US Gov is di… https://t.co/YsBv5ezhTG,. Thread by @SamParkerSenate: 1. Wuhan Coronavirus is an engineered offensive bioweapon. You're not being told this by the Mockingbird media here because the US Gov is di… https://t.co/YsBv5ezhTG
1,,These white folks are the same ones that think coronavirus came From corona beer 😂 https://t.co/TIeAAT1LJ0,. These white folks are the same ones that think coronavirus came From corona beer 😂 https://t.co/TIeAAT1LJ0
1,,@Laggin24x Drinking a shot of bleach every morning guarantees the coronavirus won't kill you.,. @Laggin24x Drinking a shot of bleach every morning guarantees the coronavirus won't kill you.
1,,"Eucalyptus is very powerful essential oil it kills COVID19 billions devils of viruses, spray on your chest, nose and mouth. Avoid spraying on eyes. Blend 24 drops with 2 fl oz water in a mist bottle. If pregnant, nursing, consult healthcare practitioner before use. https://t.co/7DR3zlT00e",". Eucalyptus is very powerful essential oil it kills COVID19 billions devils of viruses, spray on your chest, nose and mouth. Avoid spraying on eyes. Blend 24 drops with 2 fl oz water in a mist bottle. If pregnant, nursing, consult healthcare practitioner before use. https://t.co/7DR3zlT00e"
1,covid19 recipe,"Citizens! Know The Simplicity and Unmatched Flavors Of The Hirshon Italian Linguine with Garlic, Oil and Chili Pepper! - Linguine Aglio, Olio e Peperoncino - ✮ The Food Dictator ✮ - https://t.co/RqdL4TGDf0 #covid19 #recipe","covid19 recipe. Citizens! Know The Simplicity and Unmatched Flavors Of The Hirshon Italian Linguine with Garlic, Oil and Chili Pepper! - Linguine Aglio, Olio e Peperoncino - ✮ The Food Dictator ✮ - https://t.co/RqdL4TGDf0 #covid19 #recipe"
1,,"@jelani9 @bdemon1 Still going but wiping down insanely. Also, it was very light attendance. Also, coronavirus does quickly in chlorine so still swimming",". @jelani9 @bdemon1 Still going but wiping down insanely. Also, it was very light attendance. Also, coronavirus does quickly in chlorine so still swimming"
1,Hydroxychloroquine,Fauci's NIH endorsed #Hydroxychloroquine in 2005 as 'the most effective treatment for SARS and Co-Vid diseases.' Maybe he forgot? Q: HYDROXYCHLOROQUINE – MIRACLE CURE OR FISH TANK CLEANER? A: ORANGE MAN BAD https://t.co/WzAn9QORmB via @PickeringPost,Hydroxychloroquine. Fauci's NIH endorsed #Hydroxychloroquine in 2005 as 'the most effective treatment for SARS and Co-Vid diseases.' Maybe he forgot? Q: HYDROXYCHLOROQUINE – MIRACLE CURE OR FISH TANK CLEANER? A: ORANGE MAN BAD https://t.co/WzAn9QORmB via @PickeringPost
1,5G,The Diamond Princess cruise-ship is the perfect environment to understand how 5G radiation relates to Corona. Be aware of the dangers of #5G and ionizing radiation before it's too late. The symptoms of COVID-19 and ionizing radiation are the SAME. https://t.co/uaJI6q0mCt,5G. The Diamond Princess cruise-ship is the perfect environment to understand how 5G radiation relates to Corona. Be aware of the dangers of #5G and ionizing radiation before it's too late. The symptoms of COVID-19 and ionizing radiation are the SAME. https://t.co/uaJI6q0mCt
1,,"Was such a pleasure to interview our 83-year-old All Ages model, Winston, for this piece. Luckily he’s already got a home gym and lots of bog roll ❤️ https://t.co/RTP2EE1dQ8",". Was such a pleasure to interview our 83-year-old All Ages model, Winston, for this piece. Luckily he’s already got a home gym and lots of bog roll ❤️ https://t.co/RTP2EE1dQ8"
1,,"@WHO Salt solution can cure covid19, my revelation",". @WHO Salt solution can cure covid19, my revelation"
1,coronavirus,Toilet paper substitutes threaten to clog sewers amid #coronavirus pandemic. 🧻🚮 Read @cristina_novop's latest article: https://t.co/tIwXy7iUcx https://t.co/GmHMp1xBYx,coronavirus. Toilet paper substitutes threaten to clog sewers amid #coronavirus pandemic. 🧻🚮 Read @cristina_novop's latest article: https://t.co/tIwXy7iUcx https://t.co/GmHMp1xBYx
1,,Grain of salt but this article making the rounds on trading desks in Asia https://t.co/mMZD1vkMLe,. Grain of salt but this article making the rounds on trading desks in Asia https://t.co/mMZD1vkMLe
1,,"Someone said if you put cinnamon and lemon juice in boiling water and drink it, it will cure covid-19... Why are we stuck home if the solution is so simple?! JUST DRINK LEMONADE AND YOU'LL BE FINE, RIGHT?! IDIOTS EVERYWHERE",". Someone said if you put cinnamon and lemon juice in boiling water and drink it, it will cure covid-19... Why are we stuck home if the solution is so simple?! JUST DRINK LEMONADE AND YOU'LL BE FINE, RIGHT?! IDIOTS EVERYWHERE"
1,,Covid is not even a virus its just radiation from the 5g towers making people sick... nobody will ever get Covid 19 by human contact it’s the towers and it’s always been the towers... @CyrilRamaphosa and Patrice Motsepe know dam well https://t.co/ad8ViC7OqK https://t.co/nASfIyUt5u,. Covid is not even a virus its just radiation from the 5g towers making people sick... nobody will ever get Covid 19 by human contact it’s the towers and it’s always been the towers... @CyrilRamaphosa and Patrice Motsepe know dam well https://t.co/ad8ViC7OqK https://t.co/nASfIyUt5u
1,COVID coronavirus cancer,"Read Part 2.0 of Conquering #COVID: “Saline Nasal Irrigation (SNI)/Nasal Health &amp; Gargling Have Ongoing Clinical Trials?!”; some important comments regarding the #coronavirus, #cancer patients, and safety from Dr. Mark A. Moyad at https://t.co/nndSckyINo.","COVID coronavirus cancer. Read Part 2.0 of Conquering #COVID: “Saline Nasal Irrigation (SNI)/Nasal Health &amp; Gargling Have Ongoing Clinical Trials?!”; some important comments regarding the #coronavirus, #cancer patients, and safety from Dr. Mark A. Moyad at https://t.co/nndSckyINo."
1,,“the 5g towers are causing coronavirus” is exactly what the 6G towers want you to think,. “the 5g towers are causing coronavirus” is exactly what the 6G towers want you to think
1,,"The vaccine is the bioweapon, not the coronavirus! Former mainstream journalist sends a warning – OLIVER JANICH INVESTIGATIV https://t.co/xu00FGw85L",". The vaccine is the bioweapon, not the coronavirus! Former mainstream journalist sends a warning – OLIVER JANICH INVESTIGATIV https://t.co/xu00FGw85L"
1,,"Accidentally huffed a BUNCH of bleach while deep cleaning my shower. Bummed, cuz my nostrils really hurt, but I’m thrilled because I’m now immune to the Coronavirus right, @realDonaldTrump",". Accidentally huffed a BUNCH of bleach while deep cleaning my shower. Bummed, cuz my nostrils really hurt, but I’m thrilled because I’m now immune to the Coronavirus right, @realDonaldTrump"
1,,@JohnCleese @SteveMartinToGo @nilerodgers @AnnWilson @SethLakemanNews @RobertPlant 100% covid cure Anti helminthic From peru https://t.co/5uUY9JCyBi,. @JohnCleese @SteveMartinToGo @nilerodgers @AnnWilson @SethLakemanNews @RobertPlant 100% covid cure Anti helminthic From peru https://t.co/5uUY9JCyBi
1,ksleg,I think Joe so wants hydroxychloroquine to be the miracle CV cure more than the Prez. #ksleg https://t.co/cjlMuLxbc4,ksleg. I think Joe so wants hydroxychloroquine to be the miracle CV cure more than the Prez. #ksleg https://t.co/cjlMuLxbc4
1,,crazy the cure to covid all along was a Mountain Dew code red bath,. crazy the cure to covid all along was a Mountain Dew code red bath
1,,"""TikTok absolutely did not tank Trump's rally. But I'm sure the Chinese government that backs the brand is happy for you to believe so."" The more likely explanation? ""An indoor rally ... is a recipe for contracting the coronavirus."" @TianatheFirst https://t.co/9mEUAg3AWw",". ""TikTok absolutely did not tank Trump's rally. But I'm sure the Chinese government that backs the brand is happy for you to believe so."" The more likely explanation? ""An indoor rally ... is a recipe for contracting the coronavirus."" @TianatheFirst https://t.co/9mEUAg3AWw"
1,COVID19 hungover again,"If there is any correlation between alcohol consumption and #COVID19 protection, then I will never get the virus. #hungover #again","COVID19 hungover again. If there is any correlation between alcohol consumption and #COVID19 protection, then I will never get the virus. #hungover #again"
1,covid19,"I'm starting to think the conspiracy theorists are right, that this Coronavirus is a man-made illness for already wealthy business people to make even more money on. #covid19 Gilead prices COVID-19 drug candidate remdesivir at $2,340 per patient https://t.co/4daCHxOOYk","covid19. I'm starting to think the conspiracy theorists are right, that this Coronavirus is a man-made illness for already wealthy business people to make even more money on. #covid19 Gilead prices COVID-19 drug candidate remdesivir at $2,340 per patient https://t.co/4daCHxOOYk"
1,,covid isnt only spreading bc of “contact”. its spreading bc mfs dont know how to stay clean and people arent strengthening their immune systems. clean yourself AND all personal belongings. take vitamin c supplements &amp; take other precautions to strengthen your immune system.,. covid isnt only spreading bc of “contact”. its spreading bc mfs dont know how to stay clean and people arent strengthening their immune systems. clean yourself AND all personal belongings. take vitamin c supplements &amp; take other precautions to strengthen your immune system.
1,,@SarahCure09 Peru 5 24 100% covid cure IVERMECTIN zero deaths Pinned tweet...RT,. @SarahCure09 Peru 5 24 100% covid cure IVERMECTIN zero deaths Pinned tweet...RT
1,Covid19,"If there’s a quote that sums up #Covid19 misinfo it’s this Russian MP wearing a bleach-infused badge to ward of the virus: ""I have chewed ginger, and I'm taking Vitamin C. All the rubbish that they say on the internet, I'm using all that. Just in case."" https://t.co/YbZMlAkR8i","Covid19. If there’s a quote that sums up #Covid19 misinfo it’s this Russian MP wearing a bleach-infused badge to ward of the virus: ""I have chewed ginger, and I'm taking Vitamin C. All the rubbish that they say on the internet, I'm using all that. Just in case."" https://t.co/YbZMlAkR8i"
1,,"Wisconsin Woman Who Took Hydroxychloroquine for Nearly 2 Decades Contracts Coronavirus: 'How Can I Be Sick?' You mean, Dr. Drumpf’s Magic Elixir and Cure For What Ails You doesn’t work? Stunningly unsurprising. https://t.co/9m4zxmrzOp",". Wisconsin Woman Who Took Hydroxychloroquine for Nearly 2 Decades Contracts Coronavirus: 'How Can I Be Sick?' You mean, Dr. Drumpf’s Magic Elixir and Cure For What Ails You doesn’t work? Stunningly unsurprising. https://t.co/9m4zxmrzOp"
1,,"Comment: Researchers have now found that ""a cheap, widely available steroid called dexamethasone..."" AP - helps severely ill patients with COVID-19, does not help the less ill. Trumps cure, hydroxychloroquine, does help the less ill... So both ends of COVID-19 are now covered.",". Comment: Researchers have now found that ""a cheap, widely available steroid called dexamethasone..."" AP - helps severely ill patients with COVID-19, does not help the less ill. Trumps cure, hydroxychloroquine, does help the less ill... So both ends of COVID-19 are now covered."
1,vaxxhappened antivax antivaxx,““Theirs no out” once you get the Coronavirus vaccine.” via u/packwolf98 #vaxxhappened #antivax #antivaxx https://t.co/OWFwaOQG8S,vaxxhappened antivax antivaxx. ““Theirs no out” once you get the Coronavirus vaccine.” via u/packwolf98 #vaxxhappened #antivax #antivaxx https://t.co/OWFwaOQG8S
1,,@amitjha086 @Upasika1 How did china cure all its patients without any medicine for covid?,. @amitjha086 @Upasika1 How did china cure all its patients without any medicine for covid?
1,COVID19,"Okay. So I commented yesterday that people probably think pools are safe from #COVID19 spread because pool water has chlorine in it. Sure enough, today someone said those words to me with an added ""it can't be a salt water pool though.""","COVID19. Okay. So I commented yesterday that people probably think pools are safe from #COVID19 spread because pool water has chlorine in it. Sure enough, today someone said those words to me with an added ""it can't be a salt water pool though."""
1,CoronaVirus,"The F**** you beaches version #CoronaVirus Prevention??? Readily available without a prescription 1. Ivermectin - Rub on version - THE GUN 2. Colloidal Silver Mineral Supplement, 500 PPM - Natural Antibiotic 3. PlusPharma Zinc Sulfate 220mg Capsules - THE BULLET COUNTER ATTACK","CoronaVirus. The F**** you beaches version #CoronaVirus Prevention??? Readily available without a prescription 1. Ivermectin - Rub on version - THE GUN 2. Colloidal Silver Mineral Supplement, 500 PPM - Natural Antibiotic 3. PlusPharma Zinc Sulfate 220mg Capsules - THE BULLET COUNTER ATTACK"
1,,@alfonslopeztena There isn’t anything approved for COVID19. What will you do? Giving saline?,. @alfonslopeztena There isn’t anything approved for COVID19. What will you do? Giving saline?
1,covid19 coronavirus MasksScam NoMasks masksdontwork immunesystem VitaminD,A healthy immune system is the answer! #covid19 #coronavirus #MasksScam #NoMasks #masksdontwork #immunesystem #VitaminD https://t.co/WgMo7N8SLK,covid19 coronavirus MasksScam NoMasks masksdontwork immunesystem VitaminD. A healthy immune system is the answer! #covid19 #coronavirus #MasksScam #NoMasks #masksdontwork #immunesystem #VitaminD https://t.co/WgMo7N8SLK
1,,"Those mass BLM protests (and riots) are immune from COVID, I guess. https://t.co/FSzc97Uzmt",". Those mass BLM protests (and riots) are immune from COVID, I guess. https://t.co/FSzc97Uzmt"
1,coronavirus,"Thanks ⁦@KCTV5⁩ for this amazing report “Eating garlic, drinking bleach, snorting Cocaine and masturbation are NOT cures for #coronavirus ” https://t.co/WmN21sg9rV","coronavirus. Thanks ⁦@KCTV5⁩ for this amazing report “Eating garlic, drinking bleach, snorting Cocaine and masturbation are NOT cures for #coronavirus ” https://t.co/WmN21sg9rV"
1,,"@RudyGiuliani You took it for ""malaria prevention."" Which is what it is for. It is not a magic coronavirus cure. And you, sir, are no doctor.",". @RudyGiuliani You took it for ""malaria prevention."" Which is what it is for. It is not a magic coronavirus cure. And you, sir, are no doctor."
1,,COVID 19 must have been created a lab. They made that virus so intelligent that it can decide who to infect. It only infects those people who are at Trump Rallies. The protests are immune. https://t.co/fGM1hjVrzt,. COVID 19 must have been created a lab. They made that virus so intelligent that it can decide who to infect. It only infects those people who are at Trump Rallies. The protests are immune. https://t.co/fGM1hjVrzt
1,,Redemsevir was proven NOT working to cure corona but hydroxychloroquine is https://t.co/J6ldIL9ijd,. Redemsevir was proven NOT working to cure corona but hydroxychloroquine is https://t.co/J6ldIL9ijd
1,5G SecondWave coronavirus,"What if germ theory is just that, a theory, viruses are simply exosomes and sickness has an electromagnetic, frequency, as does everything in the universe? What effect then could wide-scale change of the electromagnetic environment have on health? #5G #SecondWave #coronavirus","5G SecondWave coronavirus. What if germ theory is just that, a theory, viruses are simply exosomes and sickness has an electromagnetic, frequency, as does everything in the universe? What effect then could wide-scale change of the electromagnetic environment have on health? #5G #SecondWave #coronavirus"
1,,@FutureWorldVR FACT: Elizabeth Warren has NOT butt chugged Paul Newman's family recipe Italian dressing to cure her covid-19,. @FutureWorldVR FACT: Elizabeth Warren has NOT butt chugged Paul Newman's family recipe Italian dressing to cure her covid-19
1,FauciForPrison Treason,PRESIDENT TRUMP FAUCI PAID WUHAN LAB $7.5 MILLION TO CREATE AN ILLEGAL BIOWEAPON COVID19. #FauciForPrison #Treason https://t.co/xppp42tT3y,FauciForPrison Treason. PRESIDENT TRUMP FAUCI PAID WUHAN LAB $7.5 MILLION TO CREATE AN ILLEGAL BIOWEAPON COVID19. #FauciForPrison #Treason https://t.co/xppp42tT3y
1,,is there a covid19-related myth about garlic i'm missing? bat ubos lahat ng garlic sa grocery?,. is there a covid19-related myth about garlic i'm missing? bat ubos lahat ng garlic sa grocery?
1,Humor laughs coronavirus memes bleach lysol Smh lol dumb,Great Tuesday morning! I hope you all stayed safe over the weekend.... #Humor #laughs #coronavirus #memes #bleach #lysol #Smh #lol #dumb https://t.co/Nw3L17eR01,Humor laughs coronavirus memes bleach lysol Smh lol dumb. Great Tuesday morning! I hope you all stayed safe over the weekend.... #Humor #laughs #coronavirus #memes #bleach #lysol #Smh #lol #dumb https://t.co/Nw3L17eR01
1,,The Biggest Secret Since the Start of the Plandemic Hydroxychloroquine it's been the Cure from Day 1 but Nobody offered it in Britain Why? Now Britain's Front Line Workers Using it Suspicious or What https://t.co/gcJCNeuVFV,. The Biggest Secret Since the Start of the Plandemic Hydroxychloroquine it's been the Cure from Day 1 but Nobody offered it in Britain Why? Now Britain's Front Line Workers Using it Suspicious or What https://t.co/gcJCNeuVFV
1,,⁦@kathygriffin⁩ Maybe you should have said “full of bleach”. Does no one have a sense of humor anymore?? Keep up the good work!! https://t.co/Mzxccd3JS0,. ⁦@kathygriffin⁩ Maybe you should have said “full of bleach”. Does no one have a sense of humor anymore?? Keep up the good work!! https://t.co/Mzxccd3JS0
